Date,ssp245 Mean temperature (deg_F),ssp245 Max temperature (deg_F),ssp245 Min temperature (deg_F),ssp245 Precipitation (in/mo),ssp245 Runoff (in/mo),ssp245 Snow (in),ssp245 Soil storage (in),ssp245 Evap. deficit (in/mo),ssp370 Mean temperature (deg_F),ssp370 Max temperature (deg_F),ssp370 Min temperature (deg_F),ssp370 Precipitation (in/mo),ssp370 Runoff (in/mo),ssp370 Snow (in),ssp370 Soil storage (in),ssp370 Evap. deficit (in/mo),ssp585 Mean temperature (deg_F),ssp585 Max temperature (deg_F),ssp585 Min temperature (deg_F),ssp585 Precipitation (in/mo),ssp585 Runoff (in/mo),ssp585 Snow (in),ssp585 Soil storage (in),ssp585 Evap. deficit (in/mo)
 1/15/2002,18.952,29.104,8.799,1.513,0.091,2.856,2.126,0,19.037,29.13,8.943,1.577,0.093,2.848,2.113,0,19.426,29.526,9.324,1.449,0.088,2.772,2.157,0
 2/15/2002,21.24,31.939,10.54,1.356,0.1,3.826,2.403,0,20.989,31.804,10.173,1.351,0.1,3.827,2.379,0,21.436,32.071,10.8,1.355,0.098,3.721,2.455,0
 3/15/2002,28.706,39.972,17.438,1.367,0.448,3.816,2.965,0.005,28.78,40.089,17.471,1.365,0.429,3.808,2.985,0.006,28.97,40.202,17.737,1.335,0.458,3.651,3.025,0.005
 4/15/2002,37.054,50.696,23.41,2.013,1.396,2.782,3.275,0.025,37.207,50.867,23.546,1.976,1.41,2.724,3.282,0.026,36.75,50.172,23.328,2.072,1.433,2.709,3.306,0.02
 5/15/2002,45.765,60.711,30.817,2.073,1.914,0.857,2.73,0.095,45.566,60.358,30.774,2.086,1.92,0.843,2.747,0.097,45.649,60.468,30.829,2.101,1.926,0.835,2.761,0.083
 6/15/2002,54.664,69.989,39.337,2.352,1.475,0.007,1.815,0.449,54.617,69.933,39.3,2.376,1.484,0.007,1.841,0.454,54.375,69.487,39.261,2.51,1.517,0.007,1.91,0.411
 7/15/2002,61.498,79.901,43.095,1.171,0.74,0,0.375,1.76,61.302,79.637,42.966,1.195,0.745,0,0.387,1.702,61.421,79.827,43.014,1.123,0.754,0,0.367,1.693
 8/15/2002,59.553,78.081,41.024,1.406,0.414,0,0.227,2.089,59.497,78.061,40.932,1.442,0.418,0,0.237,2.048,59.394,77.768,41.02,1.51,0.427,0,0.245,2.001
 9/15/2002,49.739,66.268,33.209,1.67,0.283,0,0.498,0.661,49.639,65.849,33.427,1.808,0.301,0,0.571,0.603,49.894,66.486,33.301,1.587,0.282,0,0.488,0.725
10/15/2002,39.105,53.111,25.098,1.438,0.273,0,1.415,0.13,39.126,53.043,25.209,1.442,0.285,0,1.457,0.113,38.968,52.877,25.057,1.434,0.27,0,1.419,0.123
11/15/2002,26.216,36.987,15.445,1.239,0.232,0.517,1.903,0,26.536,37.322,15.749,1.245,0.237,0.509,1.961,0,26.33,37.047,15.612,1.202,0.228,0.494,1.898,0
12/15/2002,18.8,29.129,8.47,1.528,0.138,1.845,2.047,0,19.172,29.523,8.82,1.486,0.145,1.774,2.116,0,19.033,29.314,8.752,1.471,0.135,1.768,2.04,0
 1/15/2003,18.677,29.312,8.04,1.087,0.117,2.687,2.196,0,18.772,29.296,8.248,1.114,0.123,2.632,2.271,0,18.475,29.041,7.908,1.129,0.114,2.665,2.18,0
 2/15/2003,22.96,33.681,12.238,0.994,0.204,3.14,2.45,0,23.254,33.958,12.549,1.057,0.213,3.127,2.534,0,22.806,33.493,12.118,1.024,0.202,3.153,2.431,0
 3/15/2003,30.209,42.032,18.386,1.268,0.602,2.912,2.935,0.005,30.326,41.996,18.655,1.27,0.622,2.886,2.999,0.006,30.041,41.988,18.094,1.233,0.578,2.916,2.932,0.005
 4/15/2003,37.559,50.693,24.424,1.772,1.376,1.943,3.232,0.037,37.625,50.753,24.497,1.857,1.437,1.956,3.239,0.037,37.488,50.562,24.412,1.805,1.389,1.937,3.245,0.035
 5/15/2003,46.385,61.06,31.709,1.958,1.631,0.549,2.538,0.137,46.094,60.545,31.642,2.051,1.703,0.582,2.578,0.129,46.183,60.833,31.532,2.082,1.684,0.543,2.593,0.122
 6/15/2003,53.238,68.114,38.362,2.65,1.282,0.012,1.904,0.458,52.945,67.535,38.355,2.776,1.351,0.012,2.016,0.405,53.094,67.937,38.25,2.635,1.298,0.011,1.931,0.42
 7/15/2003,60.929,79.074,42.784,1.296,0.645,0,0.507,1.622,61.007,78.976,43.036,1.31,0.677,0,0.536,1.533,60.753,78.787,42.718,1.324,0.655,0,0.518,1.56
 8/15/2003,59.28,77.184,41.375,1.373,0.362,0,0.285,2.021,59.157,76.847,41.466,1.426,0.381,0,0.305,1.95,59.417,77.446,41.386,1.268,0.361,0,0.277,2.114
 9/15/2003,50.89,67.76,34.019,1.583,0.251,0,0.511,0.797,51.109,67.97,34.247,1.492,0.255,0,0.506,0.875,50.78,67.604,33.955,1.57,0.251,0,0.496,0.792
10/15/2003,39.832,54.409,25.254,1.04,0.202,0,1.11,0.179,39.777,54.458,25.096,1.061,0.208,0,1.131,0.18,39.747,54.225,25.269,1.041,0.199,0,1.112,0.18
11/15/2003,28.396,39.284,17.507,1.243,0.199,0.382,1.748,0,28.444,39.385,17.502,1.256,0.203,0.396,1.767,0.001,28.557,39.289,17.824,1.265,0.2,0.382,1.77,0
12/15/2003,18.5,28.598,8.4,1.306,0.112,1.542,1.852,0,18.079,28.136,8.021,1.34,0.113,1.602,1.86,0,18.698,28.804,8.592,1.296,0.112,1.532,1.875,0
 1/15/2004,17.21,27.981,6.439,1.158,0.065,2.548,1.985,0,17.65,28.409,6.89,1.101,0.066,2.535,2.009,0,17.57,28.256,6.884,1.185,0.065,2.564,2.009,0
 2/15/2004,25.236,36.539,13.932,0.888,0.129,2.755,2.478,0,25.705,36.796,14.614,0.923,0.145,2.706,2.543,0,24.52,35.981,13.058,0.901,0.123,2.851,2.447,0
 3/15/2004,30.802,42.356,19.246,1.54,0.627,2.562,3.053,0.016,31.151,42.782,19.519,1.563,0.689,2.483,3.06,0.018,30.067,41.545,18.587,1.654,0.59,2.834,3.054,0.01
 4/15/2004,37.709,50.899,24.518,2.026,1.525,1.686,3.235,0.043,37.776,51.069,24.482,1.997,1.525,1.642,3.218,0.046,37.443,50.654,24.231,1.996,1.513,1.893,3.275,0.032
 5/15/2004,46.86,61.616,32.102,2.498,1.787,0.41,2.683,0.127,46.799,61.56,32.038,2.545,1.778,0.405,2.698,0.122,46.676,61.366,31.984,2.472,1.849,0.483,2.725,0.116
 6/15/2004,54.137,69.44,38.832,2.773,1.33,0.001,1.936,0.417,54.084,69.423,38.743,2.808,1.333,0.001,1.98,0.424,53.994,69.223,38.764,2.819,1.403,0.001,2.003,0.386
 7/15/2004,61.054,79.677,42.431,1.044,0.649,0,0.382,1.721,60.816,79.386,42.245,1.008,0.648,0,0.382,1.685,61.174,79.746,42.602,1.058,0.685,0,0.388,1.658
 8/15/2004,59.747,78.433,41.06,1.157,0.358,0,0.18,2.288,59.705,78.287,41.123,1.172,0.359,0,0.177,2.267,59.966,78.565,41.366,1.165,0.376,0,0.18,2.297
 9/15/2004,50.366,67.178,33.553,1.528,0.254,0,0.425,0.822,50.331,66.802,33.86,1.608,0.259,0,0.435,0.76,50.547,67.426,33.667,1.515,0.261,0,0.411,0.833
10/15/2004,41.036,55.675,26.396,1.294,0.215,0,1.151,0.197,40.657,54.98,26.332,1.317,0.218,0,1.215,0.188,41.005,55.75,26.26,1.245,0.212,0,1.11,0.2
11/15/2004,29.832,40.51,19.154,1.345,0.224,0.362,1.861,0.003,29.801,40.463,19.137,1.324,0.222,0.36,1.913,0.003,29.798,40.296,19.3,1.432,0.234,0.373,1.879,0.003
12/15/2004,18.843,29.042,8.643,1.422,0.115,1.647,1.969,0,18.756,28.849,8.663,1.485,0.114,1.709,2.021,0,18.721,28.867,8.574,1.491,0.137,1.68,2,0
 1/15/2005,19.084,29.712,8.455,1.348,0.071,2.865,2.073,0,19.056,29.595,8.516,1.311,0.077,2.883,2.116,0,18.907,29.572,8.241,1.308,0.08,2.864,2.097,0
 2/15/2005,23.32,34.174,12.465,1.088,0.113,3.488,2.385,0,23.429,34.325,12.532,1.027,0.119,3.433,2.436,0,23.591,34.317,12.864,1.091,0.124,3.471,2.418,0
 3/15/2005,29.226,40.872,17.58,1.468,0.533,3.487,2.9,0.002,29.452,41.161,17.742,1.506,0.556,3.428,2.951,0.003,29.399,40.984,17.813,1.454,0.56,3.438,2.909,0.002
 4/15/2005,37.531,51.367,23.694,1.937,1.387,2.436,3.236,0.031,37.75,51.529,23.97,1.923,1.417,2.357,3.24,0.032,37.333,51.126,23.539,1.85,1.361,2.433,3.237,0.031
 5/15/2005,45.587,60.138,31.034,2.409,1.914,0.827,2.784,0.11,46.071,60.791,31.351,2.372,1.877,0.741,2.748,0.113,45.766,60.327,31.204,2.408,1.895,0.823,2.772,0.108
 6/15/2005,54.888,70.457,39.318,2.647,1.554,0.012,1.901,0.406,54.635,70.196,39.073,2.625,1.503,0.016,1.86,0.42,55.016,70.479,39.553,2.693,1.549,0.011,1.908,0.403
 7/15/2005,61.874,80.357,43.391,1.342,0.793,0,0.426,1.624,61.889,80.41,43.368,1.344,0.769,0,0.421,1.659,61.7,79.946,43.454,1.374,0.79,0,0.453,1.594
 8/15/2005,60.759,79.461,42.055,1.364,0.437,0,0.261,2.235,60.742,79.472,42.011,1.294,0.422,0,0.252,2.297,60.658,79.323,41.993,1.327,0.432,0,0.259,2.23
 9/15/2005,50.517,67.458,33.574,1.318,0.263,0,0.432,0.923,50.352,67.303,33.399,1.361,0.261,0,0.44,0.886,50.718,67.664,33.771,1.312,0.262,0,0.424,0.936
10/15/2005,41.003,55.536,26.468,1.342,0.235,0,1.163,0.16,40.736,55.328,26.142,1.304,0.231,0,1.172,0.162,40.996,55.469,26.521,1.341,0.234,0,1.162,0.167
11/15/2005,28.45,39.37,17.53,1.346,0.208,0.415,1.873,0.001,29.067,39.96,18.174,1.362,0.221,0.371,1.916,0.001,28.047,39.002,17.091,1.334,0.195,0.427,1.871,0.001
12/15/2005,20.262,30.254,10.27,1.467,0.118,1.688,2.021,0,20.905,30.793,11.016,1.57,0.163,1.643,2.091,0,20.311,30.252,10.368,1.476,0.112,1.704,2.023,0
 1/15/2006,18.758,28.712,8.803,1.458,0.093,2.943,2.155,0,18.567,28.531,8.601,1.516,0.115,2.959,2.221,0,19.031,29.014,9.047,1.471,0.092,2.957,2.171,0
 2/15/2006,23.669,34.633,12.704,1.053,0.147,3.442,2.512,0,23.834,34.86,12.808,1.047,0.16,3.442,2.582,0,23.611,34.551,12.67,1.085,0.144,3.494,2.526,0
 3/15/2006,27.874,39.886,15.86,1.49,0.474,3.563,3.082,0.004,27.479,39.382,15.576,1.525,0.46,3.646,3.158,0.001,28.06,40.049,16.07,1.458,0.49,3.561,3.084,0.004
 4/15/2006,36.517,49.913,23.12,1.769,1.362,2.569,3.287,0.028,36.529,49.923,23.133,1.787,1.4,2.636,3.302,0.028,36.332,49.686,22.977,1.808,1.369,2.625,3.307,0.025
 5/15/2006,45.936,60.737,31.134,2.321,1.922,0.766,2.794,0.105,45.734,60.45,31.017,2.359,1.975,0.816,2.829,0.1,45.864,60.581,31.145,2.254,1.912,0.803,2.789,0.095
 6/15/2006,54.144,69.304,38.984,2.395,1.477,0.008,1.864,0.429,53.88,69.092,38.667,2.424,1.532,0.011,1.917,0.397,54.065,69.191,38.938,2.402,1.487,0.012,1.877,0.425
 7/15/2006,61.494,79.797,43.19,1.159,0.74,0,0.375,1.722,61.561,79.88,43.241,1.208,0.77,0,0.398,1.652,61.505,79.874,43.135,1.133,0.744,0,0.366,1.724
 8/15/2006,61.086,79.932,42.24,1.102,0.398,0,0.17,2.467,61.012,79.915,42.109,1.054,0.409,0,0.177,2.489,60.946,79.856,42.034,1.093,0.4,0,0.166,2.467
 9/15/2006,50.714,67.603,33.824,1.363,0.255,0,0.359,0.937,50.478,67.328,33.627,1.423,0.267,0,0.407,0.906,50.735,67.623,33.847,1.388,0.258,0,0.362,0.922
10/15/2006,41.029,55.173,26.884,1.173,0.193,0,1.027,0.216,41.035,55.084,26.985,1.217,0.209,0,1.078,0.197,40.838,54.868,26.807,1.153,0.192,0,1.035,0.212
11/15/2006,25.576,36.788,14.363,1.36,0.128,0.721,1.563,0,25.64,36.802,14.476,1.393,0.139,0.738,1.623,0,25.799,36.961,14.636,1.334,0.129,0.686,1.576,0
12/15/2006,16.79,26.802,6.778,1.272,0.074,1.858,1.668,0,16.354,26.381,6.326,1.381,0.08,1.991,1.72,0,17.371,27.356,7.386,1.271,0.074,1.821,1.683,0
 1/15/2007,18,28.336,7.664,1.476,0.056,3.085,1.88,0,18.359,28.646,8.071,1.392,0.06,3.119,1.945,0,17.888,28.269,7.506,1.424,0.053,3.043,1.854,0
 2/15/2007,21.012,32.089,9.935,0.963,0.059,3.698,2.17,0,20.418,31.473,9.363,0.953,0.055,3.788,2.177,0,21.369,32.58,10.156,0.992,0.06,3.672,2.152,0
 3/15/2007,29.61,41.278,17.941,1.518,0.44,3.567,3.011,0.001,29.066,40.656,17.475,1.572,0.406,3.78,3.022,0,29.717,41.378,18.055,1.486,0.447,3.489,2.999,0.001
 4/15/2007,37.887,51.375,24.397,1.58,1.315,2.337,3.219,0.042,37.464,50.841,24.086,1.568,1.325,2.517,3.258,0.034,38.164,51.557,24.77,1.634,1.365,2.21,3.231,0.041
 5/15/2007,45.453,59.768,31.138,2.44,1.906,0.715,2.776,0.105,45.119,59.37,30.866,2.534,2.038,0.793,2.817,0.101,45.449,59.729,31.167,2.475,1.928,0.636,2.777,0.103
 6/15/2007,54.132,69.254,39.01,2.434,1.427,0.005,1.882,0.395,54.147,69.358,38.936,2.441,1.529,0.006,1.91,0.376,54.059,69.196,38.92,2.481,1.422,0.001,1.901,0.399
 7/15/2007,61.784,79.724,43.842,1.441,0.726,0,0.47,1.564,61.634,79.479,43.788,1.459,0.778,0,0.491,1.521,61.742,79.755,43.728,1.408,0.72,0,0.456,1.56
 8/15/2007,60.393,78.281,42.504,1.364,0.401,0,0.273,2.165,60.316,78.273,42.358,1.325,0.424,0,0.273,2.175,60.264,78.318,42.21,1.289,0.394,0,0.259,2.225
 9/15/2007,50.989,67.602,34.375,1.624,0.269,0,0.477,0.739,50.747,67.51,33.983,1.554,0.278,0,0.456,0.765,50.916,67.623,34.209,1.613,0.266,0,0.474,0.749
10/15/2007,40.288,54.339,26.235,1.258,0.22,0,1.206,0.146,40.361,54.553,26.167,1.199,0.216,0,1.159,0.168,40.388,54.378,26.397,1.341,0.236,0,1.246,0.143
11/15/2007,27.562,38.508,16.615,1.389,0.178,0.554,1.867,0.001,27.855,38.822,16.888,1.356,0.177,0.489,1.851,0.001,28.375,39.166,17.583,1.408,0.211,0.504,1.923,0.001
12/15/2007,20.396,30.098,10.694,1.399,0.112,1.71,2.05,0,20.481,30.214,10.748,1.305,0.112,1.546,2.038,0,21.012,30.625,11.399,1.39,0.133,1.638,2.106,0
 1/15/2008,18.796,29.113,8.479,1.521,0.07,3.032,2.218,0,19.176,29.527,8.824,1.433,0.071,2.772,2.214,0,19.057,29.31,8.803,1.524,0.089,2.933,2.289,0
 2/15/2008,22.634,33.237,12.029,1.37,0.095,3.972,2.531,0,22.528,33.221,11.834,1.309,0.095,3.668,2.51,0,23.125,33.785,12.463,1.332,0.135,3.779,2.598,0
 3/15/2008,28.897,40.603,17.189,1.347,0.476,3.905,3.083,0.005,28.923,40.727,17.117,1.315,0.46,3.602,3.06,0.005,29.199,40.878,17.519,1.281,0.516,3.665,3.091,0.005
 4/15/2008,37.834,51.438,24.229,1.61,1.425,2.607,3.256,0.038,38.287,52.035,24.538,1.575,1.373,2.323,3.206,0.047,38.132,51.736,24.528,1.597,1.406,2.424,3.227,0.041
 5/15/2008,46.285,60.377,32.193,2.546,2.026,0.787,2.819,0.101,46.363,60.414,32.311,2.663,1.966,0.662,2.801,0.11,46.448,60.676,32.218,2.53,1.939,0.737,2.783,0.113
 6/15/2008,53.71,68.55,38.87,2.899,1.651,0.01,2.112,0.31,53.719,68.458,38.978,2.983,1.574,0.003,2.143,0.303,53.566,68.46,38.671,2.827,1.571,0.01,2.061,0.334
 7/15/2008,61.464,78.803,44.123,1.468,0.844,0,0.581,1.41,61.415,78.669,44.161,1.54,0.806,0,0.613,1.341,61.364,78.789,43.937,1.404,0.802,0,0.544,1.471
 8/15/2008,60.666,79.518,41.812,0.984,0.436,0,0.243,2.407,60.408,78.98,41.834,1.08,0.42,0,0.265,2.281,60.601,79.354,41.848,1.038,0.42,0,0.237,2.38
 9/15/2008,51.542,68.229,34.854,1.331,0.279,0,0.352,0.962,51.179,68.003,34.354,1.292,0.267,0,0.341,0.937,51.366,68.039,34.693,1.289,0.266,0,0.335,0.976
10/15/2008,40.53,54.701,26.359,1.274,0.232,0,1.103,0.194,40.221,54.491,25.95,1.272,0.227,0,1.113,0.178,40.507,54.57,26.444,1.272,0.223,0,1.093,0.19
11/15/2008,28.451,39.3,17.602,1.316,0.178,0.444,1.814,0.001,27.729,38.587,16.871,1.322,0.163,0.507,1.79,0.001,28.271,39.143,17.398,1.327,0.169,0.463,1.803,0.001
12/15/2008,21,30.657,11.343,1.194,0.119,1.345,2.031,0,20.668,30.372,10.963,1.184,0.113,1.403,2.002,0,20.473,30.177,10.767,1.153,0.111,1.352,1.998,0
 1/15/2009,18.619,28.414,8.822,1.622,0.089,2.774,2.164,0,18.989,28.704,9.273,1.78,0.093,2.912,2.201,0,18.522,28.395,8.648,1.506,0.08,2.702,2.104,0
 2/15/2009,23.37,34.006,12.733,1.225,0.125,3.442,2.564,0,23.107,33.918,12.296,1.244,0.123,3.639,2.566,0,23.304,33.914,12.694,1.201,0.118,3.351,2.506,0
 3/15/2009,30.895,41.719,20.07,1.563,0.691,3.124,3.211,0.001,30.888,41.801,19.974,1.524,0.679,3.295,3.22,0.001,31.01,41.898,20.121,1.561,0.663,3.04,3.187,0.005
 4/15/2009,37.988,51.077,24.898,1.844,1.529,2.127,3.233,0.029,38.051,51.18,24.921,1.857,1.538,2.272,3.232,0.027,38.187,51.318,25.055,1.824,1.494,2.035,3.215,0.036
 5/15/2009,45.841,59.953,31.727,2.406,1.874,0.636,2.777,0.105,45.607,59.615,31.599,2.497,1.942,0.715,2.834,0.096,46.208,60.378,32.038,2.341,1.808,0.592,2.71,0.126
 6/15/2009,54.112,68.841,39.382,2.823,1.493,0.004,2.017,0.357,54.201,68.961,39.44,2.856,1.571,0.004,2.065,0.336,53.836,68.604,39.066,2.717,1.419,0.004,1.953,0.397
 7/15/2009,61.664,79.588,43.74,1.26,0.741,0,0.399,1.52,61.691,79.671,43.709,1.298,0.781,0,0.416,1.454,61.822,79.878,43.765,1.226,0.705,0,0.37,1.603
 8/15/2009,59.774,77.815,41.732,1.527,0.429,0,0.331,2.096,59.803,77.939,41.666,1.515,0.448,0,0.343,2.107,59.916,78.108,41.724,1.535,0.412,0,0.32,2.12
 9/15/2009,50.89,67.467,34.311,1.514,0.274,0,0.5,0.799,50.536,67.102,33.97,1.469,0.282,0,0.509,0.808,51.201,67.92,34.481,1.439,0.26,0,0.473,0.875
10/15/2009,39.903,53.864,25.941,1.29,0.223,0.007,1.262,0.149,40.144,54.168,26.119,1.326,0.234,0.007,1.259,0.138,40.238,54.313,26.163,1.308,0.217,0.007,1.236,0.161
11/15/2009,25.759,36.819,14.697,1.317,0.155,0.686,1.771,0,25.513,36.615,14.41,1.353,0.161,0.728,1.759,0,26.123,37.156,15.088,1.302,0.152,0.631,1.784,0
12/15/2009,19.929,29.65,10.206,1.397,0.084,1.926,1.905,0,19.919,29.607,10.23,1.462,0.087,2.026,1.9,0,20.362,29.981,10.743,1.44,0.086,1.876,1.949,0
 1/15/2010,19.37,29.677,9.061,1.333,0.058,3.112,2.018,0,19.044,29.398,8.689,1.315,0.058,3.218,1.993,0,19.459,29.697,9.219,1.335,0.059,3.064,2.063,0
 2/15/2010,22.202,32.886,11.517,1.218,0.116,3.813,2.368,0,21.943,32.725,11.16,1.214,0.115,3.921,2.34,0,22.13,32.847,11.413,1.18,0.119,3.748,2.384,0
 3/15/2010,29.684,41.261,18.106,1.488,0.55,3.676,3.013,0.005,30.019,41.502,18.534,1.511,0.564,3.707,3.056,0.005,29.142,40.782,17.502,1.514,0.532,3.718,2.988,0.004
 4/15/2010,37.687,50.906,24.467,1.672,1.442,2.485,3.225,0.043,37.675,50.93,24.418,1.652,1.455,2.515,3.227,0.043,37.177,50.468,23.885,1.627,1.38,2.586,3.238,0.039
 5/15/2010,46.717,61.23,32.203,2.291,1.923,0.699,2.685,0.129,46.414,60.831,31.996,2.34,1.964,0.722,2.72,0.119,46.552,61.181,31.923,2.248,1.908,0.73,2.709,0.12
 6/15/2010,55.373,70.781,39.964,2.476,1.439,0.003,1.769,0.484,54.964,70.251,39.675,2.592,1.497,0.003,1.875,0.438,55.32,70.756,39.883,2.538,1.465,0.003,1.814,0.465
 7/15/2010,61.573,79.631,43.513,1.324,0.726,0,0.432,1.729,61.46,79.431,43.489,1.354,0.753,0,0.463,1.613,61.587,79.818,43.356,1.235,0.733,0,0.393,1.731
 8/15/2010,60.921,80.103,41.739,0.945,0.38,0,0.168,2.545,60.898,79.775,42.02,1.04,0.398,0,0.198,2.451,61.014,80.414,41.614,0.848,0.378,0,0.124,2.635
 9/15/2010,51.954,68.499,35.408,1.662,0.261,0,0.409,0.793,51.949,68.461,35.437,1.636,0.267,0,0.424,0.804,52.245,69.077,35.412,1.624,0.259,0,0.37,0.851
10/15/2010,39.433,53.258,25.608,1.286,0.211,0,1.233,0.127,39.593,53.549,25.636,1.197,0.208,0,1.156,0.133,39.641,53.788,25.493,1.251,0.203,0,1.164,0.141
11/15/2010,28.523,38.9,18.144,1.401,0.217,0.46,1.917,0,28.398,38.758,18.038,1.508,0.223,0.496,1.901,0,27.874,38.351,17.396,1.398,0.183,0.532,1.831,0
12/15/2010,19.747,29.685,9.807,1.369,0.118,1.637,2.072,0,20.243,30.095,10.389,1.358,0.13,1.624,2.075,0,19.324,29.347,9.301,1.329,0.101,1.679,1.979,0
 1/15/2011,18.577,29.206,7.947,1.172,0.081,2.588,2.249,0,17.513,28.124,6.902,1.246,0.078,2.688,2.231,0,18.511,29.208,7.813,1.165,0.071,2.637,2.145,0
 2/15/2011,22.686,33.623,11.749,1.08,0.118,3.233,2.533,0,22.291,33.132,11.448,1.049,0.105,3.347,2.49,0,22.598,33.491,11.704,1.099,0.106,3.304,2.439,0
 3/15/2011,30.04,41.77,18.309,1.564,0.592,3.193,3.034,0.011,29.496,41.164,17.827,1.582,0.545,3.381,3.019,0.011,29.52,41.345,17.694,1.545,0.529,3.318,3.006,0.009
 4/15/2011,36.816,49.64,23.991,1.743,1.345,2.317,3.259,0.032,36.728,49.612,23.843,1.632,1.308,2.422,3.267,0.032,36.553,49.538,23.566,1.675,1.301,2.415,3.254,0.035
 5/15/2011,45.91,60.236,31.583,2.604,1.924,0.723,2.851,0.106,45.424,59.697,31.15,2.58,1.96,0.784,2.862,0.102,45.717,60.098,31.335,2.535,1.921,0.76,2.839,0.111
 6/15/2011,54.123,68.595,39.65,3.443,1.703,0.012,2.342,0.256,53.896,68.364,39.427,3.433,1.751,0.013,2.361,0.246,53.983,68.516,39.449,3.424,1.713,0.012,2.34,0.252
 7/15/2011,61.868,79.894,43.841,1.231,0.841,0,0.513,1.374,62.051,80.072,44.029,1.248,0.867,0,0.519,1.365,62.184,80.45,43.918,1.097,0.829,0,0.411,1.415
 8/15/2011,61.546,79.993,43.098,1.449,0.465,0,0.273,2.149,61.462,79.789,43.134,1.475,0.479,0,0.286,2.124,61.269,79.762,42.775,1.412,0.46,0,0.238,2.224
 9/15/2011,51.068,66.863,35.273,1.76,0.306,0,0.52,0.654,50.998,66.914,35.08,1.674,0.304,0,0.487,0.677,51.208,67.255,35.161,1.666,0.298,0,0.461,0.725
10/15/2011,40.439,54.96,25.917,1.378,0.248,0,1.32,0.147,40.715,55.268,26.162,1.397,0.245,0,1.299,0.148,40.063,54.513,25.611,1.394,0.244,0,1.295,0.121
11/15/2011,28.451,38.966,17.935,1.226,0.206,0.426,1.911,0.001,28.722,39.157,18.286,1.298,0.22,0.424,1.934,0.001,28.264,38.821,17.706,1.181,0.19,0.44,1.854,0.001
12/15/2011,19.345,29.152,9.537,1.428,0.116,1.607,2.117,0,19.025,28.846,9.203,1.418,0.12,1.635,2.104,0,19.456,29.322,9.588,1.373,0.108,1.57,2.058,0
 1/15/2012,17.859,28.266,7.451,1.304,0.083,2.711,2.265,0,18.058,28.561,7.554,1.259,0.087,2.687,2.257,0,18.592,28.973,8.21,1.265,0.079,2.63,2.212,0
 2/15/2012,23.204,34.084,12.323,1.244,0.134,3.465,2.575,0,22.473,33.549,11.397,1.245,0.113,3.53,2.521,0,23.4,34.19,12.609,1.143,0.133,3.272,2.528,0
 3/15/2012,30.48,42.087,18.872,1.477,0.598,3.27,3.191,0.008,30.268,42.028,18.506,1.425,0.575,3.304,3.142,0.009,30.004,41.758,18.248,1.416,0.576,3.097,3.106,0.008
 4/15/2012,37.969,51.241,24.696,2.016,1.643,2.164,3.28,0.03,38.195,51.549,24.839,1.994,1.639,2.107,3.265,0.031,38.03,51.251,24.808,1.98,1.571,2.018,3.25,0.036
 5/15/2012,46.314,61.008,31.618,2.48,1.984,0.632,2.772,0.089,46.233,61.074,31.391,2.312,1.903,0.604,2.729,0.095,46.418,61.147,31.687,2.524,1.916,0.562,2.757,0.091
 6/15/2012,54.098,68.928,39.267,2.561,1.455,0.003,1.956,0.399,54.194,68.97,39.418,2.575,1.411,0.003,1.933,0.425,54.033,68.867,39.197,2.493,1.361,0.001,1.933,0.405
 7/15/2012,62.024,80.645,43.402,0.998,0.714,0,0.271,1.739,61.752,80.403,43.101,0.943,0.689,0,0.262,1.775,61.924,80.387,43.461,1.101,0.674,0,0.336,1.719
 8/15/2012,60.191,78.63,41.751,1.358,0.402,0,0.167,2.24,59.92,78.502,41.336,1.307,0.388,0,0.165,2.267,60.065,78.302,41.826,1.413,0.382,0,0.193,2.135
 9/15/2012,50.637,67.433,33.84,1.312,0.241,0,0.327,0.928,50.419,67.02,33.817,1.445,0.242,0,0.345,0.806,50.971,67.73,34.211,1.324,0.23,0,0.341,0.934
10/15/2012,41.429,56.865,25.992,1.033,0.17,0.001,0.907,0.296,41.175,56.659,25.69,0.988,0.166,0.001,0.9,0.294,41.509,56.725,26.292,1.059,0.166,0.001,0.923,0.287
11/15/2012,27.775,38.457,17.093,1.364,0.155,0.499,1.594,0.025,27.238,37.925,16.55,1.463,0.164,0.519,1.654,0,27.684,38.309,17.058,1.324,0.149,0.477,1.598,0.024
12/15/2012,18.757,28.515,8.999,1.362,0.086,1.662,1.759,0,19.062,28.902,9.221,1.369,0.093,1.666,1.834,0,18.544,28.315,8.772,1.346,0.083,1.631,1.757,0
 1/15/2013,18.508,28.726,8.289,1.487,0.06,2.922,1.952,0,18.159,28.38,7.936,1.538,0.061,2.988,2.02,0,18.527,28.781,8.273,1.406,0.058,2.812,1.951,0
 2/15/2013,22.413,33.51,11.316,1.265,0.107,3.712,2.276,0,22.379,33.648,11.109,1.176,0.11,3.68,2.348,0,22.707,33.705,11.709,1.338,0.132,3.587,2.313,0
 3/15/2013,29.267,40.655,17.879,1.518,0.47,3.728,2.939,0.008,29.65,41.016,18.283,1.542,0.5,3.641,3.032,0.009,29.842,41.299,18.385,1.455,0.5,3.536,2.938,0.009
 4/15/2013,36.871,50.587,23.155,1.708,1.299,2.707,3.276,0.029,36.846,50.655,23.035,1.716,1.331,2.668,3.282,0.03,37.075,50.703,23.445,1.774,1.322,2.564,3.261,0.032
